Academic Year,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,District Name,School Name,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Percent Eligible Free,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,"Educational 
Option Type","NSLP 
Provision 
Status","Charter 
School 
(Y/N)","Charter 
School 
Number","Charter 
Funding 
Type",IRC,Low Grade,High Grade,"Enrollment 
(K-12)","Free Meal 
Count 
(K-12)","Percent (%) 
Eligible Free 
(K-12)","FRPM Count 
(K-12)","Percent (%) 
Eligible FRPM 
(K-12)","Enrollment 
(Ages 5-17)","Free Meal 
Count 
(Ages 5-17)","Percent (%) 
Eligible Free 
(Ages 5-17)","FRPM Count 
(Ages 5-17)","Percent (%) 
Eligible FRPM 
(Ages 5-17)","CALPADS Fall 1 
Certification Status"
2022-2023,19,64303,6011704,Los Angeles,Bellflower Unified,Stephen Foster Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,6,535,228,0.4261682242990654,323,0.6037383177570094,500,215,0.43,304,0.608,Y
2022-2023,19,64303,6011712,Los Angeles,Bellflower Unified,Thomas Jefferson Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,6,465,331,0.7118279569892473,382,0.821505376344086,465,331,0.7118279569892473,382,0.821505376344086,Y
2022-2023,19,64303,6057517,Los Angeles,Bellflower Unified,Washington Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,P,6,657,502,0.7640791476407914,557,0.84779299847793,639,487,0.7621283255086072,540,0.8450704225352113,Y
2022-2023,19,64311,0000001,Los Angeles,Beverly Hills Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,8,1,0.125,1,0.125,7,0,0,0,0,Y
2022-2023,19,64311,1930981,Los Angeles,Beverly Hills Unified,Beverly Hills High,Unified School District,High Schools (Public),Traditional,Provision 2,No ,,,N,9,12,1220,204,0.16721311475409836,210,0.1721311475409836,1190,198,0.16638655462184873,204,0.17142857142857143,Y
2022-2023,19,64311,1931021,Los Angeles,Beverly Hills Unified,Moreno High (Continuation),Unified School District,Continuation High Schools,Continuation School,,No ,,,N,9,12,9,2,0.2222222222222222,2,0.2222222222222222,7,2,0.2857142857142857,2,0.2857142857142857,Y
2022-2023,19,64311,6011746,Los Angeles,Beverly Hills Unified,Beverly Vista Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,No ,,,N,6,8,769,130,0.16905071521456436,132,0.1716514954486346,769,130,0.16905071521456436,132,0.1716514954486346,Y
2022-2023,19,64311,6011761,Los Angeles,Beverly Hills Unified,Hawthorne Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,No ,,,N,K,5,569,68,0.1195079086115993,68,0.1195079086115993,526,57,0.10836501901140684,57,0.10836501901140684,Y
2022-2023,19,64311,6011779,Los Angeles,Beverly Hills Unified,Horace Mann Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,No ,,,N,K,5,565,98,0.17345132743362832,100,0.17699115044247787,534,95,0.17790262172284643,97,0.18164794007490637,Y
2022-2023,19,64329,0000000,Los Angeles,Bonita Unified,District Office,Unified School District,,,,,,,,K,Adult,5,1,0.2,1,0.2,5,1,0.2,1,0.2,Y
2022-2023,19,64329,0000001,Los Angeles,Bonita Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,19,7,0.3684210526315789,7,0.3684210526315789,13,6,0.46153846153846156,6,0.46153846153846156,Y
2022-2023,19,64329,0130963,Los Angeles,Bonita Unified,Adult Transition Program,Unified School District,Special Education Schools (Public),Special Education School,CEP,No ,,,N,Adult,Adult,14,4,0.2857142857142857,4,0.2857142857142857,0,0,0,0,0,Y
2022-2023,19,64329,1931088,Los Angeles,Bonita Unified,Bonita High,Unified School District,High Schools (Public),Traditional,,No ,,,N,9,12,1883,487,0.2586298459904408,521,0.2766861391396707,1858,480,0.25834230355220666,514,0.2766415500538213,Y
2022-2023,19,64329,1937598,Los Angeles,Bonita Unified,Chaparral High (Continuation),Unified School District,Continuation High Schools,Continuation School,,No ,,,N,9,12,96,56,0.5833333333333334,57,0.59375,90,52,0.5777777777777777,53,0.5888888888888889,Y
2022-2023,19,64329,1937739,Los Angeles,Bonita Unified,San Dimas High,Unified School District,High Schools (Public),Traditional,,No ,,,N,9,12,1251,398,0.3181454836131095,424,0.33892885691446845,1233,391,0.3171127331711273,417,0.3381995133819951,Y
2022-2023,19,64329,1995893,Los Angeles,Bonita Unified,Vista (Alternative),Unified School District,Alternative Schools of Choice,Alternative School of Choice,,No ,,,N,K,12,11,7,0.6363636363636364,8,0.7272727272727273,11,7,0.6363636363636364,8,0.7272727272727273,Y
2022-2023,19,64329,6011787,Los Angeles,Bonita Unified,Allen Avenue Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,473,138,0.2917547568710359,149,0.3150105708245243,421,121,0.28741092636579574,132,0.31353919239904987,Y
2022-2023,19,64329,6011795,Los Angeles,Bonita Unified,Arma J. Shull Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,630,169,0.26825396825396824,180,0.2857142857142857,608,165,0.2713815789473684,176,0.2894736842105263,Y
2022-2023,19,64329,6011803,Los Angeles,Bonita Unified,Fred Ekstrand Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,493,239,0.4847870182555781,253,0.513184584178499,414,209,0.5048309178743962,220,0.5314009661835749,Y
2022-2023,19,64329,6011811,Los Angeles,Bonita Unified,Gladstone Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,515,144,0.2796116504854369,154,0.29902912621359223,494,141,0.2854251012145749,151,0.305668016194332,Y
2022-2023,19,64329,6011829,Los Angeles,Bonita Unified,Grace Miller Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,444,185,0.4166666666666667,196,0.44144144144144143,435,183,0.4206896551724138,194,0.4459770114942529,Y
2022-2023,19,64329,6011837,Los Angeles,Bonita Unified,J. Marion Roynon Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,841,345,0.4102259215219976,370,0.4399524375743163,751,316,0.4207723035952064,340,0.45272969374167776,Y
2022-2023,19,64329,6011845,Los Angeles,Bonita Unified,La Verne Heights Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,486,136,0.27983539094650206,147,0.30246913580246915,444,125,0.28153153153153154,134,0.30180180180180183,Y
2022-2023,19,64329,6011860,Los Angeles,Bonita Unified,Ramona Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,No ,,,N,6,8,1304,426,0.3266871165644172,452,0.34662576687116564,1304,426,0.3266871165644172,452,0.34662576687116564,Y
2022-2023,19,64329,6071385,Los Angeles,Bonita Unified,Lone Hill Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,No ,,,N,6,8,912,339,0.3717105263157895,364,0.3991228070175439,912,339,0.3717105263157895,364,0.3991228070175439,Y
2022-2023,19,64329,6110035,Los Angeles,Bonita Unified,Oak Mesa Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,566,72,0.127208480565371,78,0.13780918727915195,546,70,0.1282051282051282,75,0.13736263736263737,Y
2022-2023,19,64337,0000001,Los Angeles,Burbank Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,35,10,0.2857142857142857,10,0.2857142857142857,31,10,0.3225806451612903,10,0.3225806451612903,Y
2022-2023,19,64337,0131573,Los Angeles,Burbank Unified,Burbank Unified Independent Learning Academy (BUILA),Unified School District,Alternative Schools of Choice,Alternative School of Choice,,No ,,,N,K,12,291,101,0.3470790378006873,102,0.35051546391752575,282,98,0.3475177304964539,99,0.35106382978723405,Y
2022-2023,19,64337,1931187,Los Angeles,Burbank Unified,Burbank High,Unified School District,High Schools (Public),Traditional,,No ,,,N,9,12,2447,810,0.3310175725378014,822,0.33592153657539847,2418,800,0.3308519437551696,812,0.3358147229114971,Y
2022-2023,19,64337,1931237,Los Angeles,Burbank Unified,Burroughs High,Unified School District,High Schools (Public),Traditional,,No ,,,N,9,12,2305,555,0.24078091106290672,588,0.25509761388286334,2268,546,0.24074074074074073,579,0.2552910052910053,Y
2022-2023,19,64337,1933332,Los Angeles,Burbank Unified,Monterey High (Continuation),Unified School District,Continuation High Schools,Continuation School,,No ,,,N,9,12,92,37,0.40217391304347827,37,0.40217391304347827,84,34,0.40476190476190477,34,0.40476190476190477,Y
2022-2023,19,64337,1995877,Los Angeles,Burbank Unified,Magnolia Park,Unified School District,Special Education Schools (Public),Special Education School,,No ,,,N,6,12,24,8,0.3333333333333333,9,0.375,24,8,0.3333333333333333,9,0.375,Y
2022-2023,19,64337,1996230,Los Angeles,Burbank Unified,Burbank USD Community Day,Unified School District,District Community Day Schools,Community Day School,,No ,,,N,7,12,27,18,0.6666666666666666,18,0.6666666666666666,26,17,0.6538461538461539,17,0.6538461538461539,Y
2022-2023,19,64337,6011878,Los Angeles,Burbank Unified,Walt Disney Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,387,124,0.32041343669250644,136,0.35142118863049093,387,124,0.32041343669250644,136,0.35142118863049093,Y
2022-2023,19,64337,6011886,Los Angeles,Burbank Unified,Thomas Edison Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,464,82,0.17672413793103448,88,0.1896551724137931,448,77,0.171875,82,0.18303571428571427,Y
2022-2023,19,64337,6011894,Los Angeles,Burbank Unified,Ralph Emerson Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,566,166,0.29328621908127206,178,0.31448763250883394,545,160,0.29357798165137616,172,0.3155963302752294,Y
2022-2023,19,64337,6011910,Los Angeles,Burbank Unified,Bret Harte Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,559,108,0.19320214669051877,116,0.2075134168157424,541,106,0.19593345656192238,114,0.21072088724584104,Y
2022-2023,19,64337,6011928,Los Angeles,Burbank Unified,Thomas Jefferson Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,757,151,0.19947159841479525,154,0.20343461030383092,739,150,0.2029769959404601,153,0.2070365358592693,Y
2022-2023,19,64337,6011951,Los Angeles,Burbank Unified,William McKinley Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,452,155,0.34292035398230086,172,0.3805309734513274,432,148,0.3425925925925926,165,0.3819444444444444,Y
2022-2023,19,64337,6011969,Los Angeles,Burbank Unified,Joaquin Miller Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,770,321,0.41688311688311686,327,0.42467532467532465,739,312,0.42219215155615697,318,0.43031123139377536,Y
2022-2023,19,64337,6011993,Los Angeles,Burbank Unified,Providencia Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,412,161,0.3907766990291262,181,0.4393203883495146,396,156,0.3939393939393939,175,0.44191919191919193,Y
2022-2023,19,64337,6012009,Los Angeles,Burbank Unified,Theodore Roosevelt Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,577,73,0.1265164644714038,85,0.14731369150779897,559,73,0.13059033989266547,85,0.1520572450805009,Y
2022-2023,19,64337,6012017,Los Angeles,Burbank Unified,R. L. Stevenson Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,542,90,0.16605166051660517,98,0.18081180811808117,501,84,0.16766467065868262,92,0.18363273453093812,Y
2022-2023,19,64337,6012025,Los Angeles,Burbank Unified,George Washington Elementary,Unified School District,Elementary Schools (Public),Traditional,,No ,,,N,K,5,434,206,0.47465437788018433,217,0.5,390,188,0.48205128205128206,197,0.5051282051282051,Y
2022-2023,19,64337,6057525,Los Angeles,Burbank Unified,Dolores Huerta Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,No ,,,N,6,8,950,251,0.26421052631578945,280,0.29473684210526313,950,251,0.26421052631578945,280,0.29473684210526313,Y
2022-2023,19,64337,6057533,Los Angeles,Burbank Unified,Luther Burbank Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,No ,,,N,6,8,849,235,0.2767962308598351,265,0.3121319199057715,849,235,0.2767962308598351,265,0.3121319199057715,Y
2022-2023,19,64337,6066724,Los Angeles,Burbank Unified,John Muir Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,No ,,,N,6,8,1492,498,0.33378016085790885,526,0.35254691689008044,1492,498,0.33378016085790885,526,0.35254691689008044,Y
2022-2023,19,64345,0101600,Los Angeles,Castaic Union,Northlake Hills Elementary,Elementary School District,Elementary Schools (Public),Traditional,,No ,,,N,K,7,573,254,0.4432809773123909,333,0.581151832460733,550,243,0.44181818181818183,320,0.5818181818181818,Y
2022-2023,19,64345,6012033,Los Angeles,Castaic Union,Castaic Elementary,Elementary School District,Elementary Schools (Public),Traditional,,No ,,,N,K,6,411,92,0.22384428223844283,160,0.38929440389294406,396,88,0.2222222222222222,153,0.38636363636363635,Y
2022-2023,19,64345,6106215,Los Angeles,Castaic Union,Castaic Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,No ,,,N,7,8,431,155,0.35962877030162416,204,0.4733178654292343,431,155,0.35962877030162416,204,0.4733178654292343,Y
2022-2023,19,64345,6107353,Los Angeles,Castaic Union,Live Oak Elementary,Elementary School District,Elementary Schools (Public),Traditional,,No ,,,N,K,6,481,169,0.35135135135135137,247,0.5135135135135135,462,164,0.354978354978355,238,0.5151515151515151,Y
2022-2023,19,64352,0000001,Los Angeles,Centinela Valley Union High,"Nonpublic, Nonsectarian Schools",High School District,,,,,,,,,,24,8,0.3333333333333333,8,0.3333333333333333,14,3,0.21428571428571427,3,0.21428571428571427,Y
2022-2023,19,64352,0118521,Los Angeles,Centinela Valley Union High,Centinela Valley Independent Study,High School District,Alternative Schools of Choice,Alternative School of Choice,,No ,,,N,9,12,48,34,0.7083333333333334,37,0.7708333333333334,45,31,0.6888888888888889,34,0.7555555555555555,Y
2022-2023,19,64352,0128488,Los Angeles,Centinela Valley Union High,Family First Charter,High School District,High Schools (Public),Traditional,,Yes,1558,Directly funded,Y,9,12,461,26,0.05639913232104121,26,0.05639913232104121,0,0,0,0,0,Y
2022-2023,19,64352,0128496,Los Angeles,Centinela Valley Union High,New Opportunities Charter,High School District,High Schools (Public),Traditional,,Yes,1557,Directly funded,Y,9,12,348,15,0.04310344827586207,15,0.04310344827586207,0,0,0,0,0,Y
2022-2023,19,64352,1930239,Los Angeles,Centinela Valley Union High,R. K. Lloyde High,High School District,Continuation High Schools,Continuation School,CEP,No ,,,N,9,12,239,197,0.8242677824267782,209,0.8744769874476988,145,125,0.8620689655172413,130,0.896551724137931,Y
2022-2023,19,64352,1933951,Los Angeles,Centinela Valley Union High,Hawthorne High,High School District,High Schools (Public),Traditional,CEP,No ,,,N,9,12,1770,1212,0.6847457627118644,1303,0.7361581920903955,1719,1179,0.6858638743455497,1266,0.7364746945898778,Y
2022-2023,19,64352,1934926,Los Angeles,Centinela Valley Union High,Lawndale High,High School District,High Schools (Public),Traditional,CEP,No ,,,N,9,12,1921,1263,0.6574700676730869,1375,0.7157730348776679,1874,1231,0.6568836712913554,1339,0.7145144076840982,Y
2022-2023,19,64352,1935048,Los Angeles,Centinela Valley Union High,Leuzinger High,High School District,High Schools (Public),Traditional,CEP,No ,,,N,9,12,1896,1336,0.7046413502109705,1403,0.7399789029535865,1848,1297,0.7018398268398268,1364,0.7380952380952381,Y
2022-2023,19,64378,0000001,Los Angeles,Charter Oak Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,11,5,0.45454545454545453,5,0.45454545454545453,10,5,0.5,5,0.5,Y
2022-2023,19,64378,1930312,Los Angeles,Charter Oak Unified,Arrow High (Continuation),Unified School District,Continuation High Schools,Continuation School,CEP,No ,,,N,9,12,84,63,0.75,69,0.8214285714285714,76,55,0.7236842105263158,61,0.8026315789473685,Y
2022-2023,19,64378,1931666,Los Angeles,Charter Oak Unified,Charter Oak High,Unified School District,High Schools (Public),Traditional,CEP,No ,,,N,9,12,1329,641,0.4823175319789315,810,0.6094808126410836,1299,626,0.4819091608929946,795,0.6120092378752887,Y
2022-2023,19,64378,1995885,Los Angeles,Charter Oak Unified,Oak Knoll Alternative,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,No ,,,N,K,12,145,70,0.4827586206896552,75,0.5172413793103449,140,66,0.4714285714285714,71,0.5071428571428571,Y
2022-2023,19,64378,1995927,Los Angeles,Charter Oak Unified,Bridges Community Day,Unified School District,District Community Day Schools,Community Day School,,No ,,,N,7,12,7,7,1,7,1,7,7,1,7,1,Y
2022-2023,19,64378,6012041,Los Angeles,Charter Oak Unified,Badillo Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,6,440,242,0.55,261,0.5931818181818181,424,230,0.5424528301886793,248,0.5849056603773585,Y
2022-2023,19,64378,6012066,Los Angeles,Charter Oak Unified,Cedargrove Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,6,563,336,0.5968028419182948,379,0.6731793960923623,548,326,0.5948905109489051,367,0.6697080291970803,Y
2022-2023,19,64378,6012090,Los Angeles,Charter Oak Unified,Glen Oak Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,6,385,213,0.5532467532467532,231,0.6,375,209,0.5573333333333333,225,0.6,Y
2022-2023,19,64378,6012116,Los Angeles,Charter Oak Unified,Royal Oak Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,CEP,No ,,,N,7,8,622,345,0.5546623794212219,409,0.657556270096463,622,345,0.5546623794212219,409,0.657556270096463,Y
2022-2023,19,64378,6012132,Los Angeles,Charter Oak Unified,Washington Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,6,356,167,0.4691011235955056,187,0.5252808988764045,340,160,0.47058823529411764,180,0.5294117647058824,Y
2022-2023,19,64378,6012140,Los Angeles,Charter Oak Unified,Willow Elementary,Unified School District,Elementary Schools (Public),Traditional,CEP,No ,,,N,K,6,341,169,0.49560117302052786,192,0.5630498533724341,327,165,0.5045871559633027,188,0.5749235474006116,Y
2022-2023,19,64394,0000001,Los Angeles,Claremont Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,17,6,0.35294117647058826,6,0.35294117647058826,11,5,0.45454545454545453,5,0.45454545454545453,Y
2022-2023,19,64394,1931807,Los Angeles,Claremont Unified,San Antonio High (Continuation),Unified School District,Continuation High Schools,Continuation School,CEP,No ,,,N,10,12,70,32,0.45714285714285713,33,0.4714285714285714,68,32,0.47058823529411764,33,0.4852941176470588,Y
